,LineId,Time,Level,Content,EventId,EventTemplate
729,730,Sun Dec 04 17:20:38 2005,notice,Receiving block blk_-5078186985701364847 src: /10.251.37.240:35757 dest: /10.251.37.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
730,731,Sun Dec 04 17:20:39 2005,notice,Receiving block blk_7193551490488433552 src: /10.251.74.227:44191 dest: /10.251.74.227:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
731,732,Sun Dec 04 17:20:39 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-8022986908643041177 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
732,733,Sun Dec 04 17:20:44 2005,notice,Receiving block blk_-5003122231679852524 src: /10.250.7.230:51033 dest: /10.250.7.230:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
733,734,Sun Dec 04 17:20:44 2005,notice,Received block blk_-3276232266876914214 of size 67108864 from /10.250.7.146,E11,Received block blk_<*> of size <*> from /<*>
734,735,Sun Dec 04 17:20:44 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000210_0/part-00210. blk_-7667417209393167541,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
735,736,Sun Dec 04 17:20:44 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-5400783031085008882 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
736,737,Sun Dec 04 17:20:44 2005,notice,PacketResponder 2 for block blk_-1197396592032418307 terminating,E10,PacketResponder <*> for block blk_<*> terminating
737,738,Sun Dec 04 17:20:46 2005,error,PacketResponder 0 for block blk_7533949673910842243 terminating,E10,PacketResponder <*> for block blk_<*> terminating
738,739,Sun Dec 04 17:20:46 2005,error,PacketResponder 2 for block blk_8842097432176169457 terminating,E10,PacketResponder <*> for block blk_<*> terminating
739,740,Sun Dec 04 17:20:46 2005,error,Received block blk_560063894682806537 of size 67108864 from /10.251.194.129,E11,Received block blk_<*> of size <*> from /<*>
740,741,Sun Dec 04 17:20:46 2005,error,Received block blk_2652444451422301232 of size 67108864 from /10.251.214.225,E11,Received block blk_<*> of size <*> from /<*>
741,742,Sun Dec 04 17:20:46 2005,error,Received block blk_7016884347337429710 of size 67108864 from /10.251.194.129,E11,Received block blk_<*> of size <*> from /<*>
742,743,Sun Dec 04 17:21:01 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_-4174618838156947380 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
743,744,Sun Dec 04 17:21:04 2005,notice,PacketResponder 1 for block blk_-3402248757106237109 terminating,E10,PacketResponder <*> for block blk_<*> terminating
744,745,Sun Dec 04 17:21:04 2005,error,Receiving block blk_-8915123233040672605 src: /10.250.10.176:58294 dest: /10.250.10.176:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
745,746,Sun Dec 04 17:26:04 2005,notice,Received block blk_-5633587983998853189 of size 67108864 from /10.251.73.220,E11,Received block blk_<*> of size <*> from /<*>
746,747,Sun Dec 04 17:26:39 2005,notice,PacketResponder 1 for block blk_2570966823909513791 terminating,E10,PacketResponder <*> for block blk_<*> terminating
747,748,Sun Dec 04 17:27:13 2005,notice,Received block blk_-6168484338203583997 of size 67108864 from /10.251.39.192,E11,Received block blk_<*> of size <*> from /<*>
748,749,Sun Dec 04 17:28:00 2005,notice,Receiving block blk_-3172594752427649592 src: /10.251.198.196:57807 dest: /10.251.198.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
749,750,Sun Dec 04 17:28:42 2005,notice,PacketResponder 2 for block blk_8285441926344578159 terminating,E10,PacketResponder <*> for block blk_<*> terminating
750,751,Sun Dec 04 17:28:41 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_7415823309220171667 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
751,752,Sun Dec 04 17:31:00 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000116_0/part-00116. blk_6749232449432458524,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
752,753,Sun Dec 04 17:31:00 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_-5427918313707752877 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
753,754,Sun Dec 04 17:31:00 2005,notice,Receiving block blk_-4673509946769671609 src: /10.251.30.85:34022 dest: /10.251.30.85:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
754,755,Sun Dec 04 17:31:00 2005,notice,Verification succeeded for blk_-7803343374223161433,E14,Verification succeeded for blk_<*>
755,756,Sun Dec 04 17:31:10 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-3275237990609680332 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
756,757,Sun Dec 04 17:31:10 2005,notice,Receiving block blk_-8584158329012779023 src: /10.250.19.16:50122 dest: /10.250.19.16:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
757,758,Sun Dec 04 17:31:10 2005,notice,Receiving block blk_-4468166796563085237 src: /10.251.215.50:53705 dest: /10.251.215.50:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
758,759,Sun Dec 04 17:31:11 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000315_0/part-00315. blk_-463998587096565542,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
759,760,Sun Dec 04 17:31:12 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_578261619176233743 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
760,761,Sun Dec 04 17:31:12 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-3897674589140998025 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
761,762,Sun Dec 04 17:31:12 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_-3573208405519699182 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
762,763,Sun Dec 04 17:31:12 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_4154740411570608045 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
763,764,Sun Dec 04 17:31:43 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to blk_8188837227311063557 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
764,765,Sun Dec 04 17:31:43 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.191:50010 is added to blk_-4208396523159735354 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
765,766,Sun Dec 04 17:31:45 2005,notice,Receiving block blk_7572868180557515526 src: /10.251.214.130:38983 dest: /10.251.214.130:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
766,767,Sun Dec 04 17:31:45 2005,notice,PacketResponder 2 for block blk_-1733803097614960767 terminating,E10,PacketResponder <*> for block blk_<*> terminating
767,768,Sun Dec 04 17:31:45 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000152_0/part-00152. blk_-7603795308074215276,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
768,769,Sun Dec 04 17:31:45 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000344_0/part-00344. blk_-2004529166303428909,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
769,770,Sun Dec 04 17:34:52 2005,notice,Receiving block blk_-5817942497672492100 src: /10.251.107.19:35639 dest: /10.251.107.19:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
770,771,Sun Dec 04 17:34:57 2005,notice,PacketResponder 1 for block blk_-7512746652453970810 terminating,E10,PacketResponder <*> for block blk_<*> terminating
771,772,Sun Dec 04 17:34:57 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2618566506268332756 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
772,773,Sun Dec 04 17:34:57 2005,error,Received block blk_-265588615173040885 of size 67108864 from /10.251.215.70,E11,Received block blk_<*> of size <*> from /<*>
773,774,Sun Dec 04 17:36:14 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
774,775,Sun Dec 04 17:36:14 2005,notice,Receiving block blk_4742178675580222210 src: /10.251.42.9:60232 dest: /10.251.42.9:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
775,776,Sun Dec 04 17:37:08 2005,notice,PacketResponder 2 for block blk_-900229825899812461 terminating,E10,PacketResponder <*> for block blk_<*> terminating
776,777,Sun Dec 04 17:37:08 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_300967862449910205 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
777,778,Sun Dec 04 17:37:47 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.227:50010 is added to blk_2059389709317340334 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
778,779,Sun Dec 04 17:37:47 2005,notice,PacketResponder 0 for block blk_-6865167803683277211 terminating,E10,PacketResponder <*> for block blk_<*> terminating
779,780,Sun Dec 04 17:39:00 2005,notice,Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
780,781,Sun Dec 04 17:39:01 2005,notice,Verification succeeded for blk_-8507209254958698084,E14,Verification succeeded for blk_<*>
781,782,Sun Dec 04 17:39:00 2005,notice,Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5,E11,Received block blk_<*> of size <*> from /<*>
782,783,Sun Dec 04 17:39:00 2005,notice,Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
783,784,Sun Dec 04 17:43:08 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
784,785,Sun Dec 04 17:43:08 2005,error,10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225,E1,<*>:<*> Served block blk_<*> to /<*>
785,786,Sun Dec 04 17:43:08 2005,notice,10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50,E1,<*>:<*> Served block blk_<*> to /<*>
786,787,Sun Dec 04 17:43:08 2005,notice,10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
787,788,Sun Dec 04 17:43:08 2005,notice,10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
788,789,Sun Dec 04 17:43:08 2005,error,10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209,E1,<*>:<*> Served block blk_<*> to /<*>
789,790,Sun Dec 04 17:43:08 2005,notice,Verification succeeded for blk_2904134648927436267,E14,Verification succeeded for blk_<*>
790,791,Sun Dec 04 17:43:12 2005,notice,10.250.11.53:50010:Got exception while serving blk_-7125370327234065733 to /10.250.15.240:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
791,792,Sun Dec 04 17:43:12 2005,error,10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213,E1,<*>:<*> Served block blk_<*> to /<*>
792,793,Sun Dec 04 17:43:12 2005,notice,10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
793,794,Sun Dec 04 17:43:12 2005,error,10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6,E1,<*>:<*> Served block blk_<*> to /<*>
794,795,Sun Dec 04 17:43:12 2005,notice,10.251.107.50:50010:Got exception while serving blk_-4737948505610037427 to /10.251.75.79:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
795,796,Sun Dec 04 17:43:12 2005,error,Verification succeeded for blk_1584196996810164915,E14,Verification succeeded for blk_<*>
796,797,Sun Dec 04 17:43:12 2005,notice,Verification succeeded for blk_1150231966878829887,E14,Verification succeeded for blk_<*>
797,798,Sun Dec 04 17:43:12 2005,error,10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
798,799,Sun Dec 04 17:43:12 2005,notice,10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
799,800,Sun Dec 04 17:43:12 2005,error,10.251.39.179:50010:Got exception while serving blk_-8558281124275910849 to /10.251.30.134:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
800,801,Sun Dec 04 17:43:12 2005,notice,10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242,E1,<*>:<*> Served block blk_<*> to /<*>
801,802,Sun Dec 04 17:43:12 2005,error,10.251.26.8:50010:Got exception while serving blk_-3572295706132449090 to /10.251.111.130:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
802,803,Sun Dec 04 17:43:12 2005,notice,10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209,E1,<*>:<*> Served block blk_<*> to /<*>
803,804,Sun Dec 04 17:43:12 2005,error,10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:
804,805,Sun Dec 04 17:53:43 2005,error,10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179,E1,<*>:<*> Served block blk_<*> to /<*>
805,806,Sun Dec 04 18:24:22 2005,error,10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194,E1,<*>:<*> Served block blk_<*> to /<*>
806,807,Sun Dec 04 19:25:51 2005,notice,BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
807,808,Sun Dec 04 19:25:53 2005,notice,BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
808,809,Sun Dec 04 19:25:53 2005,error,BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
809,810,Sun Dec 04 19:32:20 2005,notice,BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
810,811,Sun Dec 04 19:32:20 2005,notice,BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
811,812,Sun Dec 04 19:32:32 2005,notice,BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
812,813,Sun Dec 04 19:32:33 2005,error,BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
813,814,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
814,815,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
815,816,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
816,817,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
817,818,Sun Dec 04 19:32:34 2005,error,BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of 10.251.71.16:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
818,819,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
819,820,Sun Dec 04 19:32:34 2005,error,BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
820,821,Sun Dec 04 19:32:34 2005,notice,BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
821,822,Sun Dec 04 19:32:34 2005,error,BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
822,823,Sun Dec 04 19:35:58 2005,notice,BLOCK* NameSystem.delete: blk_-795209964982424254 is added to invalidSet of 10.251.107.227:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
823,824,Sun Dec 04 19:35:58 2005,notice,BLOCK* NameSystem.delete: blk_7606019272539977822 is added to invalidSet of 10.251.67.211:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
824,825,Sun Dec 04 19:35:58 2005,notice,BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
